OrderID,OrderDate,Customer,Barangay,City,Province,Region,Product,Category,Qty,UnitPrice,Amount,PaymentMethod,Status,DeliveredDate,ImportedDates
ORD-20260138,2026-05-27,Roberto Bautista,Del Pilar,Tagum,Davao del Norte,Davao Region,Sta. Maria Crayons,School & Office Supplies,14,40.0,560.0,GCash,Pending,,27/05/2026
ORD-20260139,2026-05-18,Juan Villanueva,Rizal,Iloilo City,Iloilo,Western Visayas,Nissin Cup Noodles,Noodles & Canned Goods,5,20.0,100.0,GCash,Delivered,2026-05-22,18/05/2026
ORD-20260140,2026-06-26,Josefina Santos,Rizal,Pasig,Metro Manila,NCR,555 Sardines,Noodles & Canned Goods,5,22.0,110.0,Cash,Cancelled,,26/06/2026
ORD-20260141,2026-02-08,Eduardo Mendoza,Bagong Silang,Batangas City,Batangas,CALABARZON,Palmolive Shampoo Sachet,Personal Care,11,6.0,66.0,GCash,Pending,,08/02/2026
ORD-20260142,2026-04-06,Luz Castillo,Bagumbayan,Calamba,Laguna,CALABARZON,SkyFlakes Crackers,Snacks,8,15.0,120.0,Maya,Cancelled,,06/04/2026
ORD-20260143,2026-03-18,Ana Ramos,San Antonio,Malolos,Bulacan,Central Luzon,SkyFlakes Crackers,Snacks,15,15.0,225.0,Cash,Delivered,2026-03-20,18/03/2026
ORD-20260144,2026-05-25,Carmen Pascual,Poblacion,Bacolod,Negros Occidental,Western Visayas,Sta. Maria Crayons,School & Office Supplies,14,40.0,560.0,GCash,Delivered,2026-05-31,25/05/2026
ORD-20260145,2026-04-23,Ana Del Rosario,Santo Nino,Manila,Metro Manila,NCR,CDO Corned Beef,Noodles & Canned Goods,5,33.0,165.0,Cash,Delivered,2026-04-26,23/04/2026
ORD-20260146,2026-03-22,Teresa Santos,Del Pilar,Davao City,Davao del Sur,Davao Region,Sta. Maria Crayons,School & Office Supplies,20,40.0,800.0,Bank Transfer,Delivered,2026-03-30,22/03/2026
ORD-20260147,2026-04-21,Ricardo Ocampo,San Jose,Pasig,Metro Manila,NCR,Piattos 85g,Snacks,7,32.0,224.0,Cash,Delivered,2026-04-26,21/04/2026
ORD-20260148,2026-04-21,Cristina Santos,Poblacion,Makati,Metro Manila,NCR,Palmolive Shampoo Sachet,Personal Care,20,6.0,120.0,COD,Delivered,2026-04-27,21/04/2026
ORD-20260149,2026-02-05,Carmen Flores,Del Pilar,Tarlac City,Tarlac,Central Luzon,Nova Multigrain 78g,Snacks,9,30.0,270.0,Maya,Delivered,2026-02-15,05/02/2026
ORD-20260150,2026-03-04,Luz Reyes,Poblacion,Dasmarinas,Cavite,CALABARZON,Colgate Toothpaste 75ml,Personal Care,15,45.0,675.0,GCash,Delivered,2026-03-05,04/03/2026
ORD-20260151,2026-03-15,Ana Cruz,Santo Nino,Manila,Metro Manila,NCR,Nissin Cup Noodles,Noodles & Canned Goods,6,20.0,120.0,Cash,Delivered,2026-03-17,15/03/2026
ORD-20260152,2026-01-20,Jose Reyes,Bagumbayan,Quezon City,Metro Manila,NCR,Nissin Cup Noodles,Noodles & Canned Goods,14,20.0,280.0,GCash,Cancelled,,20/01/2026
ORD-20260153,2026-02-04,Josefina Santos,San Jose,Bacolod,Negros Occidental,Western Visayas,Nova Multigrain 78g,Snacks,17,30.0,510.0,COD,Delivered,2026-02-14,04/02/2026
ORD-20260154,2026-06-15,Manuel Ramos,Rizal,Tagbilaran,Bohol,Central Visayas,Domex Toilet Cleaner,Household Care,2,55.0,110.0,COD,Delivered,2026-06-25,15/06/2026
ORD-20260155,2026-04-03,Corazon Bautista,Bagumbayan,Bacolod,Negros Occidental,Western Visayas,Joy Dishwashing Liquid 250ml,Household Care,20,38.0,760.0,COD,Delivered,2026-04-13,03/04/2026
ORD-20260156,2026-05-20,Elena Garcia,San Antonio,Mandaue,Cebu,Central Visayas,Milo Sachet,Beverages,13,9.0,117.0,Cash,Delivered,2026-05-30,20/05/2026
ORD-20260157,2026-05-10,Eduardo Pascual,Bagong Silang,Tarlac City,Tarlac,Central Luzon,Palmolive Shampoo Sachet,Personal Care,19,6.0,114.0,GCash,Delivered,2026-05-12,10/05/2026
ORD-20260158,2026-02-15,Luz Ocampo,San Antonio,Bacolod,Negros Occidental,Western Visayas,Sta. Maria Crayons,School & Office Supplies,12,40.0,480.0,COD,Delivered,2026-02-22,15/02/2026
ORD-20260159,2026-05-14,Jose Castillo,Del Pilar,Malolos,Bulacan,Central Luzon,ILUV Ballpen,School & Office Supplies,9,10.0,90.0,COD,Delivered,2026-05-21,14/05/2026
ORD-20260160,2026-04-27,Pedro Ocampo,Santo Nino,Cebu City,Cebu,Central Visayas,Safeguard Soap Bar,Personal Care,15,28.0,420.0,GCash,Cancelled,,27/04/2026
ORD-20260161,2026-04-17,Josefina Ramos,San Isidro,Cebu City,Cebu,Central Visayas,555 Sardines,Noodles & Canned Goods,6,22.0,132.0,COD,Returned,2026-04-22,17/04/2026
ORD-20260162,2026-01-09,Teresa Reyes,Poblacion,Calamba,Laguna,CALABARZON,Nissin Cup Noodles,Noodles & Canned Goods,7,20.0,140.0,GCash,Cancelled,,09/01/2026
ORD-20260163,2026-04-02,Teresa Torres,Rizal,Mandaue,Cebu,Central Visayas,555 Sardines,Noodles & Canned Goods,15,22.0,330.0,Cash,Cancelled,,02/04/2026
ORD-20260164,2026-05-25,Josefina Ocampo,San Antonio,Davao City,Davao del Sur,Davao Region,Joy Dishwashing Liquid 250ml,Household Care,6,38.0,228.0,COD,Delivered,2026-06-02,25/05/2026
ORD-20260165,2026-02-12,Elena Garcia,Poblacion,Davao City,Davao del Sur,Davao Region,Joy Dishwashing Liquid 250ml,Household Care,11,38.0,418.0,Cash,Delivered,2026-02-22,12/02/2026
ORD-20260166,2026-05-03,Maria Santos,Bagumbayan,Bacolod,Negros Occidental,Western Visayas,SkyFlakes Crackers,Snacks,6,15.0,90.0,COD,Delivered,2026-05-08,03/05/2026
ORD-20260167,2026-05-31,Pedro Pascual,San Isidro,Manila,Metro Manila,NCR,ILUV Ballpen,School & Office Supplies,13,10.0,130.0,GCash,Delivered,2026-06-10,31/05/2026
ORD-20260168,2026-04-20,Elena Villanueva,Poblacion,Malolos,Bulacan,Central Luzon,Sterling Notebook,School & Office Supplies,17,18.0,306.0,COD,Delivered,2026-04-21,20/04/2026
ORD-20260169,2026-05-30,Ana Cruz,Santo Nino,Manila,Metro Manila,NCR,Colgate Toothpaste 75ml,Personal Care,5,45.0,225.0,Cash,Delivered,2026-06-01,30/05/2026
ORD-20260170,2026-06-28,Antonio Bautista,Del Pilar,Tarlac City,Tarlac,Central Luzon,Coca-Cola 1.5L,Beverages,15,65.0,975.0,Cash,Delivered,2026-07-08,28/06/2026
ORD-20260171,2026-06-16,Josefina Torres,Malinta,Tagum,Davao del Norte,Davao Region,Nescafe 3-in-1 Sachet,Beverages,1,8.0,8.0,Maya,Returned,2026-06-17,16/06/2026
ORD-20260172,2026-03-24,Maria Castillo,Rizal,Tagum,Davao del Norte,Davao Region,Safeguard Soap Bar,Personal Care,13,28.0,364.0,GCash,Cancelled,,24/03/2026
ORD-20260173,2026-01-15,Josefina Reyes,Poblacion,Dasmarinas,Cavite,CALABARZON,Safeguard Soap Bar,Personal Care,14,28.0,392.0,Cash,Delivered,2026-01-25,15/01/2026
ORD-20260174,2026-04-05,Cristina Castillo,Santo Nino,Mandaue,Cebu,Central Visayas,Nova Multigrain 78g,Snacks,8,30.0,240.0,COD,Delivered,2026-04-15,05/04/2026
ORD-20260175,2026-01-23,Luz Torres,Rizal,Mandaue,Cebu,Central Visayas,555 Sardines,Noodles & Canned Goods,15,22.0,330.0,GCash,Cancelled,,23/01/2026
ORD-20260176,2026-05-17,Juan Torres,Poblacion,Pasig,Metro Manila,NCR,ILUV Ballpen,School & Office Supplies,2,10.0,20.0,GCash,Delivered,2026-05-18,17/05/2026
ORD-20260177,2026-04-11,Maria Castillo,San Antonio,Malolos,Bulacan,Central Luzon,SkyFlakes Crackers,Snacks,2,15.0,30.0,GCash,Delivered,2026-04-13,11/04/2026
ORD-20260178,2026-04-08,Pedro Aquino,Rizal,Malolos,Bulacan,Central Luzon,Surf Powder Sachet,Household Care,14,8.0,112.0,GCash,Delivered,2026-04-12,08/04/2026
ORD-20260179,2026-01-05,Rosa Cruz,San Isidro,Tarlac City,Tarlac,Central Luzon,Zonrox Bleach 500ml,Household Care,11,32.0,352.0,COD,Delivered,2026-01-11,05/01/2026
ORD-20260180,2026-05-01,Ana Villanueva,San Antonio,Tarlac City,Tarlac,Central Luzon,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,17,14.0,238.0,COD,Delivered,2026-05-04,01/05/2026
ORD-20260181,2026-03-20,Ana Cruz,Santo Nino,Manila,Metro Manila,NCR,ILUV Ballpen,School & Office Supplies,19,10.0,190.0,GCash,Cancelled,,20/03/2026
ORD-20260182,2026-05-12,Elena Torres,San Jose,Angeles City,Pampanga,Central Luzon,Head & Shoulders Sachet,Personal Care,8,7.0,56.0,GCash,Delivered,2026-05-21,12/05/2026
ORD-20260183,2026-02-02,Jose Cruz,Santo Nino,Angeles City,Pampanga,Central Luzon,555 Sardines,Noodles & Canned Goods,10,22.0,220.0,GCash,Delivered,2026-02-03,02/02/2026
ORD-20260184,2026-04-09,Luz Aquino,Bagong Silang,Tarlac City,Tarlac,Central Luzon,Milo Sachet,Beverages,3,9.0,27.0,Cash,Delivered,2026-04-15,09/04/2026
ORD-20260185,2026-05-21,Luz Torres,Rizal,Mandaue,Cebu,Central Visayas,Sta. Maria Crayons,School & Office Supplies,3,40.0,120.0,Cash,Delivered,2026-05-22,21/05/2026
ORD-20260186,2026-04-10,Ricardo Cruz,San Isidro,Calamba,Laguna,CALABARZON,Yellow Pad Paper,School & Office Supplies,6,12.0,72.0,Maya,Cancelled,,10/04/2026
ORD-20260187,2026-04-30,Carmen Pascual,Poblacion,Bacolod,Negros Occidental,Western Visayas,Piattos 85g,Snacks,18,32.0,576.0,Cash,Returned,2026-05-10,30/04/2026
ORD-20260188,2026-06-29,Maria Bautista,San Antonio,Mandaue,Cebu,Central Visayas,Coca-Cola 1.5L,Beverages,8,65.0,520.0,Cash,Delivered,2026-07-07,29/06/2026
ORD-20260189,2026-01-03,Josefina Pascual,Poblacion,Manila,Metro Manila,NCR,Sterling Notebook,School & Office Supplies,7,18.0,126.0,COD,Cancelled,,03/01/2026
ORD-20260190,2026-03-27,Cristina Pascual,Rizal,Davao City,Davao del Sur,Davao Region,Colgate Toothpaste 75ml,Personal Care,5,45.0,225.0,COD,Delivered,2026-04-06,27/03/2026
ORD-20260191,2026-02-21,Ricardo Aquino,San Isidro,Cebu City,Cebu,Central Visayas,Nissin Cup Noodles,Noodles & Canned Goods,20,20.0,400.0,GCash,Delivered,2026-02-25,21/02/2026
ORD-20260192,2026-05-01,Rosa Reyes,Malinta,Iloilo City,Iloilo,Western Visayas,Safeguard Soap Bar,Personal Care,14,28.0,392.0,GCash,Delivered,2026-05-10,01/05/2026
ORD-20260193,2026-01-01,Corazon Villanueva,Rizal,Angeles City,Pampanga,Central Luzon,CDO Corned Beef,Noodles & Canned Goods,4,33.0,132.0,Cash,Delivered,2026-01-02,01/01/2026
ORD-20260194,2026-03-30,Ricardo Bautista,Del Pilar,Manila,Metro Manila,NCR,Domex Toilet Cleaner,Household Care,15,55.0,825.0,Maya,Returned,2026-04-04,30/03/2026
ORD-20260195,2026-04-28,Fernando Mendoza,Santo Nino,Quezon City,Metro Manila,NCR,Nescafe 3-in-1 Sachet,Beverages,16,8.0,128.0,Maya,Pending,,28/04/2026
ORD-20260196,2026-04-19,Rosa Reyes,Malinta,Iloilo City,Iloilo,Western Visayas,Surf Powder Sachet,Household Care,9,8.0,72.0,GCash,Delivered,2026-04-28,19/04/2026
ORD-20260197,2026-04-10,Corazon Torres,Bagumbayan,Cebu City,Cebu,Central Visayas,Zonrox Bleach 500ml,Household Care,13,32.0,416.0,GCash,Returned,2026-04-19,10/04/2026
ORD-20260198,2026-01-12,Corazon Aquino,San Antonio,Tagum,Davao del Norte,Davao Region,Yellow Pad Paper,School & Office Supplies,17,12.0,204.0,GCash,Delivered,2026-01-18,12/01/2026
ORD-20260199,2026-01-29,Ana Ramos,Bagumbayan,Tarlac City,Tarlac,Central Luzon,Colgate Toothpaste 75ml,Personal Care,13,45.0,585.0,Cash,Delivered,2026-02-07,29/01/2026
ORD-20260200,2026-03-27,Pedro Cruz,Santo Nino,Manila,Metro Manila,NCR,Nova Multigrain 78g,Snacks,3,30.0,90.0,GCash,Delivered,2026-03-30,27/03/2026
ORD-20260201,2026-04-14,Juan Villanueva,Rizal,Iloilo City,Iloilo,Western Visayas,SkyFlakes Crackers,Snacks,14,15.0,210.0,Cash,Cancelled,,14/04/2026
ORD-20260202,2026-06-23,Corazon Villanueva,San Jose,Makati,Metro Manila,NCR,Nissin Cup Noodles,Noodles & Canned Goods,17,20.0,340.0,COD,Delivered,2026-06-25,23/06/2026
ORD-20260203,2026-03-08,Manuel Villanueva,Bagumbayan,Tagbilaran,Bohol,Central Visayas,Lucky Me Beef Sotanghon,Noodles & Canned Goods,15,13.0,195.0,Cash,Cancelled,,08/03/2026
ORD-20260204,2026-05-22,Ricardo Bautista,Del Pilar,Manila,Metro Manila,NCR,ILUV Ballpen,School & Office Supplies,3,10.0,30.0,Cash,Delivered,2026-06-01,22/05/2026
ORD-20260205,2026-05-28,Antonio Mendoza,San Isidro,Calamba,Laguna,CALABARZON,Boy Bawang 100g,Snacks,20,18.0,360.0,Cash,Delivered,2026-06-06,28/05/2026
ORD-20260206,2026-01-28,Josefina Santos,Bagumbayan,Tagbilaran,Bohol,Central Visayas,Colgate Toothpaste 75ml,Personal Care,20,45.0,900.0,COD,Pending,,28/01/2026
ORD-20260207,2026-06-04,Jose Flores,Bagumbayan,Bacolod,Negros Occidental,Western Visayas,Colgate Toothpaste 75ml,Personal Care,15,45.0,675.0,Cash,Cancelled,,04/06/2026
ORD-20260208,2026-06-18,Jose Ocampo,Malinta,Dasmarinas,Cavite,CALABARZON,Coca-Cola 1.5L,Beverages,19,65.0,1235.0,COD,Delivered,2026-06-27,18/06/2026
ORD-20260209,2026-05-09,Josefina Pascual,Poblacion,Manila,Metro Manila,NCR,Safeguard Soap Bar,Personal Care,8,28.0,224.0,Cash,Delivered,2026-05-13,09/05/2026
ORD-20260210,2026-04-29,Josefina Santos,Bagumbayan,Tagbilaran,Bohol,Central Visayas,Boy Bawang 100g,Snacks,18,18.0,324.0,Maya,Delivered,2026-05-09,29/04/2026
ORD-20260211,2026-06-09,Manuel Reyes,Rizal,Quezon City,Metro Manila,NCR,Domex Toilet Cleaner,Household Care,13,55.0,715.0,COD,Returned,2026-06-14,09/06/2026
ORD-20260212,2026-01-22,Juan Bautista,San Jose,Angeles City,Pampanga,Central Luzon,Milo Sachet,Beverages,17,9.0,153.0,COD,Delivered,2026-01-25,22/01/2026
ORD-20260213,2026-01-20,Luz Ocampo,San Antonio,Bacolod,Negros Occidental,Western Visayas,Boy Bawang 100g,Snacks,12,18.0,216.0,GCash,Delivered,2026-01-27,20/01/2026
ORD-20260214,2026-04-23,Manuel Villanueva,Bagumbayan,Tagbilaran,Bohol,Central Visayas,Safeguard Soap Bar,Personal Care,8,28.0,224.0,COD,Pending,,23/04/2026
ORD-20260215,2026-06-05,Juan Reyes,Poblacion,Quezon City,Metro Manila,NCR,Zonrox Bleach 500ml,Household Care,11,32.0,352.0,COD,Delivered,2026-06-11,05/06/2026
ORD-20260216,2026-01-21,Luz Cruz,San Antonio,Makati,Metro Manila,NCR,Piattos 85g,Snacks,8,32.0,256.0,COD,Delivered,2026-01-30,21/01/2026
ORD-20260217,2026-04-14,Rosa Castillo,San Antonio,Angeles City,Pampanga,Central Luzon,Surf Powder Sachet,Household Care,3,8.0,24.0,COD,Returned,2026-04-19,14/04/2026
ORD-20260218,2026-06-10,Carmen Reyes,San Jose,Tagbilaran,Bohol,Central Visayas,Sta. Maria Crayons,School & Office Supplies,6,40.0,240.0,COD,Returned,2026-06-19,10/06/2026
ORD-20260219,2026-04-04,Cristina Garcia,Del Pilar,Dasmarinas,Cavite,CALABARZON,Sta. Maria Crayons,School & Office Supplies,20,40.0,800.0,Cash,Delivered,2026-04-10,04/04/2026
ORD-20260220,2026-01-11,Eduardo Bautista,San Jose,Cebu City,Cebu,Central Visayas,Nissin Cup Noodles,Noodles & Canned Goods,7,20.0,140.0,GCash,Cancelled,,11/01/2026
ORD-20260221,2026-03-24,Maria Castillo,Rizal,Tagum,Davao del Norte,Davao Region,Domex Toilet Cleaner,Household Care,16,55.0,880.0,COD,Pending,,24/03/2026
ORD-20260222,2026-03-24,Fernando Garcia,Del Pilar,Iloilo City,Iloilo,Western Visayas,Nissin Cup Noodles,Noodles & Canned Goods,10,20.0,200.0,COD,Delivered,2026-03-30,24/03/2026
ORD-20260223,2026-06-29,Luz Reyes,San Jose,Tarlac City,Tarlac,Central Luzon,Milo Sachet,Beverages,8,9.0,72.0,COD,Delivered,2026-06-30,29/06/2026
ORD-20260224,2026-06-26,Carmen Flores,Del Pilar,Davao City,Davao del Sur,Davao Region,Zonrox Bleach 500ml,Household Care,18,32.0,576.0,GCash,Delivered,2026-06-29,26/06/2026
ORD-20260225,2026-01-29,Roberto Garcia,Rizal,Manila,Metro Manila,NCR,555 Sardines,Noodles & Canned Goods,16,22.0,352.0,Maya,Delivered,2026-01-30,29/01/2026
ORD-20260226,2026-03-01,Roberto Bautista,San Jose,Calamba,Laguna,CALABARZON,Colgate Toothpaste 75ml,Personal Care,6,45.0,270.0,Cash,Cancelled,,01/03/2026
ORD-20260227,2026-01-13,Juan Bautista,San Jose,Angeles City,Pampanga,Central Luzon,Palmolive Shampoo Sachet,Personal Care,2,6.0,12.0,GCash,Delivered,2026-01-16,13/01/2026
ORD-20260228,2026-05-09,Corazon Villanueva,San Isidro,Makati,Metro Manila,NCR,Argentina Corned Beef,Noodles & Canned Goods,5,35.0,175.0,COD,Delivered,2026-05-10,09/05/2026
ORD-20260229,2026-05-21,Josefina Santos,Bagumbayan,Tagbilaran,Bohol,Central Visayas,C2 Green Tea 500ml,Beverages,15,22.0,330.0,Maya,Delivered,2026-05-25,21/05/2026
ORD-20260230,2026-02-02,Ana Ramos,Bagumbayan,Tarlac City,Tarlac,Central Luzon,Zonrox Bleach 500ml,Household Care,5,32.0,160.0,Maya,Pending,,02/02/2026
ORD-20260231,2026-04-25,Maria Villanueva,Malinta,Calamba,Laguna,CALABARZON,Yellow Pad Paper,School & Office Supplies,6,12.0,72.0,Cash,Returned,2026-05-01,25/04/2026
ORD-20260232,2026-02-05,Maria Villanueva,Bagong Silang,Malolos,Bulacan,Central Luzon,Nova Multigrain 78g,Snacks,8,30.0,240.0,Maya,Delivered,2026-02-06,05/02/2026
ORD-20260233,2026-06-19,Fernando Mendoza,Santo Nino,Quezon City,Metro Manila,NCR,CDO Corned Beef,Noodles & Canned Goods,2,33.0,66.0,Cash,Delivered,2026-06-25,19/06/2026
ORD-20260234,2026-02-03,Teresa Villanueva,San Antonio,Iloilo City,Iloilo,Western Visayas,Nissin Cup Noodles,Noodles & Canned Goods,13,20.0,260.0,GCash,Delivered,2026-02-04,03/02/2026
ORD-20260235,2026-06-11,Jose Reyes,Bagumbayan,Quezon City,Metro Manila,NCR,C2 Green Tea 500ml,Beverages,16,22.0,352.0,Cash,Delivered,2026-06-14,11/06/2026
ORD-20260236,2026-04-18,Josefina Reyes,Poblacion,Dasmarinas,Cavite,CALABARZON,Head & Shoulders Sachet,Personal Care,18,7.0,126.0,Cash,Delivered,2026-04-22,18/04/2026
ORD-20260237,2026-03-10,Corazon Villanueva,Rizal,Angeles City,Pampanga,Central Luzon,Milo Sachet,Beverages,14,9.0,126.0,Cash,Cancelled,,10/03/2026
ORD-20260238,2026-06-30,Manuel Ramos,Rizal,Tagbilaran,Bohol,Central Visayas,Head & Shoulders Sachet,Personal Care,14,7.0,98.0,Cash,Delivered,2026-07-01,30/06/2026
ORD-20260239,2026-04-12,Pedro Aquino,Rizal,Malolos,Bulacan,Central Luzon,Colgate Toothpaste 75ml,Personal Care,15,45.0,675.0,Maya,Delivered,2026-04-22,12/04/2026
ORD-20260240,2026-05-20,Jose Ocampo,Bagumbayan,Mandaue,Cebu,Central Visayas,ILUV Ballpen,School & Office Supplies,11,10.0,110.0,COD,Delivered,2026-05-22,20/05/2026
ORD-20260241,2026-03-26,Manuel Reyes,Rizal,Quezon City,Metro Manila,NCR,Coca-Cola 1.5L,Beverages,20,65.0,1300.0,COD,Returned,2026-03-27,26/03/2026
ORD-20260242,2026-01-19,Manuel Santos,Del Pilar,Tagum,Davao del Norte,Davao Region,Nescafe 3-in-1 Sachet,Beverages,8,8.0,64.0,Cash,Pending,,19/01/2026
ORD-20260243,2026-01-10,Roberto Ocampo,San Isidro,Iloilo City,Iloilo,Western Visayas,Palmolive Shampoo Sachet,Personal Care,10,6.0,60.0,Cash,Delivered,2026-01-17,10/01/2026
ORD-20260244,2026-05-05,Rosa Del Rosario,Bagumbayan,Pasig,Metro Manila,NCR,Safeguard Soap Bar,Personal Care,10,28.0,280.0,GCash,Returned,2026-05-11,05/05/2026
ORD-20260245,2026-03-25,Luz Reyes,Poblacion,Dasmarinas,Cavite,CALABARZON,CDO Corned Beef,Noodles & Canned Goods,13,33.0,429.0,Maya,Delivered,2026-03-28,25/03/2026
ORD-20260246,2026-06-04,Corazon Villanueva,Rizal,Angeles City,Pampanga,Central Luzon,Yellow Pad Paper,School & Office Supplies,3,12.0,36.0,Bank Transfer,Delivered,2026-06-12,04/06/2026
ORD-20260247,2026-01-09,Ricardo Aquino,San Isidro,Cebu City,Cebu,Central Visayas,Joy Dishwashing Liquid 250ml,Household Care,6,38.0,228.0,COD,Delivered,2026-01-11,09/01/2026
ORD-20260248,2026-06-10,Fernando Ramos,Santo Nino,Iloilo City,Iloilo,Western Visayas,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,3,14.0,42.0,COD,Pending,,10/06/2026
ORD-20260249,2026-04-13,Teresa Mendoza,San Isidro,Cebu City,Cebu,Central Visayas,Nova Multigrain 78g,Snacks,16,30.0,480.0,Cash,Delivered,2026-04-18,13/04/2026
ORD-20260250,2026-05-29,Luz Garcia,San Isidro,Tagum,Davao del Norte,Davao Region,Sta. Maria Crayons,School & Office Supplies,8,40.0,320.0,COD,Delivered,2026-05-30,29/05/2026
ORD-20260251,2026-06-30,Maria Santos,Poblacion,Tagum,Davao del Norte,Davao Region,Nescafe 3-in-1 Sachet,Beverages,17,8.0,136.0,Cash,Delivered,2026-07-05,30/06/2026
ORD-20260252,2026-01-31,Maria Villanueva,Bagong Silang,Malolos,Bulacan,Central Luzon,C2 Green Tea 500ml,Beverages,4,22.0,88.0,Cash,Pending,,31/01/2026
ORD-20260253,2026-03-25,Maria Flores,San Isidro,Makati,Metro Manila,NCR,Nissin Cup Noodles,Noodles & Canned Goods,20,20.0,400.0,Cash,Delivered,2026-03-30,25/03/2026
ORD-20260254,2026-04-24,Josefina Flores,Bagumbayan,Iloilo City,Iloilo,Western Visayas,Nescafe 3-in-1 Sachet,Beverages,17,8.0,136.0,Cash,Delivered,2026-05-03,24/04/2026
ORD-20260255,2026-05-06,Carmen Pascual,Poblacion,Bacolod,Negros Occidental,Western Visayas,Joy Dishwashing Liquid 250ml,Household Care,20,38.0,760.0,GCash,Delivered,2026-05-13,06/05/2026
ORD-20260256,2026-01-28,Pedro Reyes,Poblacion,Tarlac City,Tarlac,Central Luzon,Nova Multigrain 78g,Snacks,17,30.0,510.0,COD,Pending,,28/01/2026
ORD-20260257,2026-03-28,Jose Torres,San Antonio,Dasmarinas,Cavite,CALABARZON,Coca-Cola 1.5L,Beverages,14,65.0,910.0,COD,Delivered,2026-04-04,28/03/2026
ORD-20260258,2026-05-08,Josefina Bautista,Malinta,Calamba,Laguna,CALABARZON,Milo Sachet,Beverages,4,9.0,36.0,GCash,Cancelled,,08/05/2026
ORD-20260259,2026-03-18,Rosa Aquino,Bagumbayan,Pasig,Metro Manila,NCR,Safeguard Soap Bar,Personal Care,1,28.0,28.0,Maya,Delivered,2026-03-21,18/03/2026
ORD-20260260,2026-02-01,Ana Mendoza,Del Pilar,Tagum,Davao del Norte,Davao Region,ILUV Ballpen,School & Office Supplies,15,10.0,150.0,GCash,Delivered,2026-02-11,01/02/2026
ORD-20260261,2026-05-14,Pedro Garcia,Bagong Silang,Manila,Metro Manila,NCR,CDO Corned Beef,Noodles & Canned Goods,3,33.0,99.0,GCash,Delivered,2026-05-19,14/05/2026
ORD-20260262,2026-06-13,Teresa Torres,San Antonio,Tagum,Davao del Norte,Davao Region,Surf Powder Sachet,Household Care,15,8.0,120.0,Cash,Pending,,13/06/2026
ORD-20260263,2026-04-08,Jose Del Rosario,Rizal,Tagbilaran,Bohol,Central Visayas,Surf Powder Sachet,Household Care,10,8.0,80.0,GCash,Cancelled,,08/04/2026
ORD-20260264,2026-05-22,Fernando Ocampo,Del Pilar,Tagum,Davao del Norte,Davao Region,Nissin Cup Noodles,Noodles & Canned Goods,1,20.0,20.0,Bank Transfer,Delivered,2026-05-23,22/05/2026
ORD-20260265,2026-06-21,Elena Villanueva,Poblacion,Malolos,Bulacan,Central Luzon,Nissin Cup Noodles,Noodles & Canned Goods,2,20.0,40.0,Cash,Delivered,2026-06-28,21/06/2026
ORD-20260266,2026-02-21,Antonio Flores,Del Pilar,Manila,Metro Manila,NCR,555 Sardines,Noodles & Canned Goods,15,22.0,330.0,Maya,Delivered,2026-02-22,21/02/2026
ORD-20260267,2026-05-16,Jose Reyes,Rizal,Tagum,Davao del Norte,Davao Region,Nova Multigrain 78g,Snacks,13,30.0,390.0,COD,Delivered,2026-05-19,16/05/2026
ORD-20260268,2026-02-12,Jose Santos,San Jose,Cebu City,Cebu,Central Visayas,Lucky Me Beef Sotanghon,Noodles & Canned Goods,9,13.0,117.0,COD,Cancelled,,12/02/2026
ORD-20260269,2026-02-16,Josefina Bautista,Malinta,Calamba,Laguna,CALABARZON,Piattos 85g,Snacks,20,32.0,640.0,Maya,Delivered,2026-02-26,16/02/2026
ORD-20260270,2026-06-13,Luz Ocampo,San Antonio,Bacolod,Negros Occidental,Western Visayas,Boy Bawang 100g,Snacks,7,18.0,126.0,Cash,Delivered,2026-06-21,13/06/2026
ORD-20260271,2026-04-29,Rosa Pascual,San Isidro,Manila,Metro Manila,NCR,555 Sardines,Noodles & Canned Goods,4,22.0,88.0,Maya,Delivered,2026-05-05,29/04/2026
ORD-20260272,2026-03-18,Manuel Aquino,Malinta,Bacolod,Negros Occidental,Western Visayas,Joy Dishwashing Liquid 250ml,Household Care,10,38.0,380.0,GCash,Delivered,2026-03-25,18/03/2026
ORD-20260273,2026-01-10,Antonio Castillo,Rizal,Angeles City,Pampanga,Central Luzon,Sta. Maria Crayons,School & Office Supplies,11,40.0,440.0,Cash,Pending,,10/01/2026
ORD-20260274,2026-02-25,Carmen Villanueva,San Antonio,Tarlac City,Tarlac,Central Luzon,Palmolive Shampoo Sachet,Personal Care,2,6.0,12.0,COD,Cancelled,,25/02/2026
