order_id,customer_email,product_sku,quantity,unit_price,discount_pct,order_date,ship_date,region,status
ORD-21048,user1048@example.com,SKU-1007,7,2383.12,0.09,2025-11-18,2025-11-23,CAR,processing
ORD-21049,user1049@example.com,SKU-1033,5,2242.08,0.12,2025-02-06,2025-02-07,Region XI,processing
ORD-21050,user1050@example.com,SKU-1028,2,-99.0,0.03,2025-05-17,2025-05-19,Region XI,pending
ORD-21051,user1051@example.com,SKU-1056,5,2563.51,0.03,2025-01-07,2025-01-13,CAR,delivered
ORD-21052,user1052@example.com,SKU-1020,6,1423.98,0.17,2025-06-07,2025-06-08,Region VII,cancelled
ORD-21053,user1053@example.com,SKU-1059,9,267.44,0.01,2025-10-27,,Region III,shipped
ORD-21054,not-an-email,SKU-1059,5,556.88,0.39,2025-10-25,2025-10-31,CAR,shipped
ORD-21055,user1055@example.com,SKU-1032,8,1879.55,0.3,2025-12-10,,CAR,cancelled
ORD-21056,user1056@example.com,SKU-1036,6,0.0,0.32,2025-01-22,2025-01-27,CAR,PENDING
ORD-21057,user1057@example.com,SKU-1026,3,137.24,0.17,2025-12-12,2025-12-18,Region III,shipped
ORD-21058,user1058@example.com,SKU-1025,6,149.43,0.27,2025-09-01,,Region XI,pending
ORD-21059,user1059@example.com,SKU-1028,9,2016.77,0.13,2025-09-30,2025-10-02,Region XI,delivered
ORD-21060,user1060@example.com,SKU-1015,9,990.05,0.39,2025-08-11,,Region IV-A,delivered
  ORD-21061,user1061@example.com,SKU-1037,9,2988.19,,2025-04-21,2025-04-29,NCR,pending
ORD-21062,user1062@example.com,SKU-1039,5,790.9,0.37,2025-09-19,2025-09-23,Region III,processing
ORD-21063,user1063@example.com,SKU-1057,7,2731.67,0.32,2025-04-10,2025-04-11,Region IV-A,pending
ORD-21064,,SKU-1015,3,1426.61,0.16,2025-02-05,2025-02-06,Region XI,cancelled
ORD-21065,user1065@example.com,SKU-1058,9,1038.69,0.06,2025-12-17,2025-12-26,NCR,delivered
ORD-21066,user1066@example.com,SKU-1047,1,1650.09,0.29,2025-04-04,2025-04-07,CAR,cancelled
ORD-21067,user1067@example.com,SKU-1048,2,1351.04,0.18,2025-10-01,2025-10-08,CAR,processing
ORD-21068,user1068@example.com,SKU-1018,5,2609.76,0.29,2025-06-05,2025-06-04,Region IV-A,shipped
ORD-21069,user1069@example.com,SKU-1031,1,0.0,0.3,2025-01-15,2025-01-24,CAR,pending
ORD-21070,user1070@example.com,SKU-1026,6,1729.09,0.05,2025-04-16,2025-04-25,Region III,delivered
ORD-21071,user1071@example.com,SKU-1030,9,913.47,0.3,2025-08-15,2025-08-22,CAR,processing
ORD-21072,user1072@example.com,SKU-1046,7,211.18,,2025-08-24,2025-08-28,Region IV-A,pending
ORD-21073,user1073@example.com,SKU-1050,-2,2151.7,0.12,2025-04-15,,CAR,shipped
ORD-21074,user1074@example.com,SKU-1057,9,2027.54,0.29,2025-12-29,2026-01-06,Region III,shipped
ORD-21075,user1075@example.com,SKU-1048,5,2120.63,,2025-10-31,2025-11-04,NCR,processing
ORD-21076,user1076@example.com,SKU-1042,1,2154.78,1.31,2025-09-25,,CAR,processing
ORD-21077,user1077@example.com,SKU-1033,3,2156.07,0.3,2025-08-19,2025-08-17,Region IV-A,cancelled
ORD-21078,user1078@example.com,SKU-1055,8,472.29,0.24,2025-09-15,2025-09-20,NCR,pending
ORD-21079,user1079@example.com,SKU-1053,2,2805.09,0.08,2025-06-01,2025-06-04,Region VII,DELIVERED
ORD-21080,user1080@example.com,SKU-1036,8,2085.58,0.22,2025-06-27,2025-06-28,Region IV-A,shipped
ORD-21081,user1081@example.com,SKU-1003,-2,379.05,0.4,2025-03-05,2025-03-08,Region VII,delivered
ORD-21082,user1082@example.com,SKU-1007,9,-99.0,0.2,2025-07-09,2025-07-15,Region VII,pending
ORD-21083,user1083@example.com,SKU-1027,5,2156.11,,2025-02-02,2025-02-10,Region XI,processing
  ORD-21084,user1084@example.com,SKU-1056,2,2711.85,0.29,2025-05-30,2025-06-05,CAR,processing
ORD-21085,user1085@example.com,SKU-1050,3,2769.3,0.35,2025-08-09,2025-08-13,Region IV-A,processing
ORD-21086,user1086@example.com,SKU-1031,5,2335.44,0.07,2025-02-22,2025-03-01,Region XI,shipped
ORD-21087,user_at_example.com,SKU-1057,9,1241.36,0.06,2025-07-18,2025-07-27,Region III,processing
ORD-21088,user1088@example.com,SKU-1014,9,2658.56,0.2,2025-10-22,,Region III,processing
ORD-21089,user1089@example.com,SKU-1044,8,2756.06,0.24,2025-08-15,2025-08-21,NCR,cancelled
ORD-21090,user1090@example.com,SKU-1028,2,1622.04,0.12,2025-02-07,2025-02-13,Region XI,delivered
ORD-21091,user1091@example.com,SKU-1047,9,2655.18,0.29,2025-03-08,2025-03-17,Region IV-A,pending
ORD-21092,user1092@example.com,SKU-1024,6,2388.12,0.13,2025-05-02,2025-05-06,Region III,processing
ORD-21093,user1093@example.com,SKU-1004,2,2741.13,0.32,2025-06-08,,CAR,delivered
ORD-21094,user1094@example.com,SKU-1006,9,1044.56,0.19,2025-07-29,2025-07-31,CAR,delivered
ORD-21095,user1095@example.com,SKU-1037,9,2035.21,0.29,2025-10-09,2025-10-14,NCR,processing
ORD-21096,user1096@example.com,SKU-1029,5,2784.38,0.11,2025-05-05,2025-05-13,,cancelled
ORD-21097,user1097@example.com,SKU-1018,7,540.5,0.31,2025-04-27,2025-05-02,CAR,cancelled
ORD-21098,user1098@example.com,SKU-1052,8,362.42,0.11,2025-03-24,2025-03-30,Region III,cancelled
ORD-21099,user1099@example.com,SKU-1027,2,1948.03,1.5,2025-05-05,2025-05-13,Region IV-A,shipped
ORD-21100,user1100@example.com,SKU-1017,9,433.67,0.01,2025-12-03,2025-12-01,Region XI,shipped
ORD-21101,user1101@example.com,SKU-1045,1,260.95,0.36,2025-05-17,2025-05-23,,delivered
ORD-21102,user1102@example.com,SKU-1055,8,1989.37,1.16,2025-01-01,,Region III,cancelled
ORD-21103,user1103@example.com,SKU-1045,2,1802.12,0.39,2025-11-23,2025-12-01,,shipped
  ORD-21104,user1104@example.com,SKU-1051,7,2007.61,0.37,2025-12-20,2025-12-24,Region IV-A,pending
ORD-21105,user1105@example.com,SKU-1055,1,1014.56,0.03,2025-03-19,2025-03-28,Region IV-A,pending
ORD-21106,user1106@example.com,SKU-1039,4,518.49,0.23,2025-07-06,2025-07-09,Region VII,processing
ORD-21107,user1107@example.com,SKU-1002,1,2054.25,0.01,2025-10-07,2025-10-13,CAR,processing
ORD-21108,user1108@example.com,SKU-1006,1,1806.3,0.17,2025-03-04,2025-03-10,Region VII,delivered
ORD-21109,user1109@example.com,SKU-1041,8,83.12,0.11,2025-04-11,2025-04-16,Region VII,delivered
ORD-21110,user1110@example.com,SKU-1010,7,1995.77,0.05,2025-02-14,2025-02-13,NCR,delivered
ORD-21111,user1111@example.com,SKU-1028,7,430.19,0.39,2025-03-29,2025-03-30,Region III,processing
ORD-21112,user1112@example.com,SKU-1015,5,2346.31,0.07,2025-05-29,2025-06-06,NCR,delivered
ORD-21113,user1113@example.com,SKU-1032,3,2063.92,0.29,2025-10-22,2025-10-29,NCR,processing
ORD-21114,user1114@example.com,SKU-1014,9,2942.34,0.03,2025-12-24,2026-01-02,Region IV-A,shipped
ORD-21115,user1115@example.com,SKU-1050,8,2877.64,0.13,2025-03-07,2025-03-13,CAR,cancelled
ORD-21116,user1116@example.com,SKU-1041,2,2139.57,0.31,2025-12-22,2025-12-18,Region XI,PROCESSING
ORD-21117,user1117@example.com,SKU-1051,7,816.39,,2025-12-24,2025-12-31,,pending
ORD-21118,user1118@example.com,SKU-1043,2,2085.07,1.4,2025-01-11,2025-01-18,NCR,cancelled
ORD-21119,user1119@example.com,SKU-1024,3,0.0,0.03,2025-10-13,2025-10-21,Region IV-A,pending
ORD-21120,user1120@example.com,SKU-1039,8,2681.15,0.06,2025-06-04,,Region XI,cancelled
ORD-21121,user1121@example.com,SKU-1032,9,2581.81,0.31,2025-12-29,2026-01-07,Region XI,processing
ORD-21122,user1122@example.com,SKU-1022,4,226.39,0.05,2025-10-28,,CAR,PROCESSING
ORD-21123,user1123@example.com,SKU-1027,4,588.3,0.39,2025-03-03,2025-03-11,Region XI,pending
ORD-21124,user1124@example.com,SKU-1055,6,1487.93,1.2,2025-10-10,2025-10-16,Region IV-A,pending
ORD-21125,user1125@example.com,SKU-1039,5,1879.18,0.07,2025-09-27,2025-09-29,NCR,processing
ORD-21126,not-an-email,SKU-1005,6,2856.33,0.22,2025-07-30,,Region IV-A,pending
ORD-21127,user1127@example.com,SKU-1009,1,2490.53,0.15,2025-04-22,2025-05-01,Region III,pending
ORD-21128,user1128@example.com,SKU-1029,6,1056.02,0.24,2025-08-18,,NCR,shipped
ORD-21129,user1129@example.com,SKU-1021,7,1127.89,0.36,2025-01-14,2025-01-15,NCR,delivered
ORD-21130,user1130@example.com,SKU-1048,9,2049.47,,2025-07-25,2025-08-03,Region XI,PENDING
ORD-21131,user1131@example.com,SKU-1036,5,2516.97,0.17,2025-05-13,2025-05-21,Region IV-A,cancelled
ORD-21132,user1132@example.com,SKU-1035,1,383.3,1.13,2025-08-14,2025-08-20,Region IV-A,pending
  ORD-21133,user1133@example.com,SKU-1028,,146.91,0.31,2025-12-27,2026-01-03,Region XI,processing
ORD-21134,user1134@example.com,SKU-1018,3,365.99,0.27,2025-05-12,2025-05-16,Region XI,processing
ORD-21135,user1135@example.com,SKU-1058,5,2189.04,0.31,2025-03-19,2025-03-26,CAR,shipped
ORD-21136,user1136@example.com,SKU-1046,8,2372.57,0.1,2025-06-15,2025-06-21,NCR,cancelled
ORD-21137,user1137@example.com,SKU-1001,4,981.32,1.44,2025-10-15,2025-10-16,Region XI,cancelled
ORD-21138,user1138@example.com,SKU-1038,8,474.23,0.1,2025-12-15,2025-12-18,Region VII,shipped
ORD-21139,user1139@example.com,SKU-1048,3,1699.71,0.32,2025-05-16,2025-05-22,Region VII,delivered
ORD-21140,user1140@example.com,SKU-1058,3,2988.66,0.29,2025-02-16,2025-02-12,Region VII,CANCELLED
ORD-21141,user1141@example.com,SKU-1023,7,2247.01,0.21,2025-01-25,2025-01-26,Region XI,processing
ORD-21142,user1142@example.com,SKU-1035,9,2513.9,0.08,2025-05-23,2025-05-31,Region VII,delivered
ORD-21143,user1143@example.com,SKU-1008,2,1243.03,0.34,2025-10-10,2025-10-16,Region VII,SHIPPED
ORD-21144,user1144@example.com,SKU-1051,1,2626.1,1.57,2025-03-24,2025-03-26,Region III,cancelled
ORD-21145,user1145@example.com,SKU-1031,3,1826.12,0.04,2025-08-02,,CAR,pending
ORD-21146,user1146@example.com,SKU-1024,9,402.31,0.29,2025-03-16,2025-03-23,NCR,pending
ORD-21147,user1147@example.com,SKU-1006,6,1230.83,0.24,2025-12-27,2025-12-24,NCR,processing
ORD-21148,user1148@example.com,SKU-1011,2,337.08,0.01,2025-11-02,2025-11-03,Region VII,pending
ORD-21149,user1149@example.com,SKU-1006,3,2872.57,0.1,2025-01-01,2025-01-09,Region III,pending
ORD-21150,user1150@example.com,SKU-1009,9,2611.92,0.03,2025-07-30,2025-08-04,Region XI,processing
  ORD-21151,user1151@example.com,SKU-1055,3,1979.67,0.15,2025-06-10,2025-06-17,Region VII,processing
ORD-21152,,SKU-1032,2,1627.6,0.02,2025-04-27,,Region XI,pending
  ORD-21153,user1153@example.com,SKU-1030,2,1331.64,,2025-05-30,2025-06-01,,pending
ORD-21154,user1154@example.com,SKU-1058,5,1607.31,0.02,2025-02-02,2025-01-31,CAR,shipped
ORD-21155,user1155@example.com,SKU-1034,1,1479.63,0.33,2025-04-04,2025-04-13,CAR,processing
ORD-21156,user1156@example.com,SKU-1007,2,1820.81,0.02,2025-07-17,2025-07-22,Region IV-A,shipped
ORD-21157,user1157@example.com,SKU-1012,2,2855.09,0.12,2025-05-28,2025-05-31,Region VII,delivered
ORD-21158,user1158@example.com,SKU-1007,8,1782.23,,2025-06-18,2025-06-25,Region III,processing
ORD-21159,user1159@example.com,SKU-1034,1,288.7,0.31,2025-07-27,,Region XI,delivered
ORD-21160,user1160@example.com,SKU-1005,2,1123.52,,2025-01-31,2025-02-09,Region VII,pending
ORD-21161,user1161@example.com,SKU-1023,4,879.65,,2025-07-07,2025-07-15,Region III,processing
ORD-21162,user1162@example.com,SKU-1047,8,1584.92,,2025-03-20,2025-03-25,Region IV-A,pending
ORD-21163,user1163@example.com,SKU-1050,4,958.55,0.06,2025-03-12,2025-03-16,Region IV-A,shipped
ORD-21164,user1164@example.com,SKU-1050,3,869.5,0.3,2025-10-06,2025-10-15,,shipped
ORD-21165,user1165@example.com,SKU-1042,6,1923.66,,2025-08-29,2025-09-01,Region VII,shipped
ORD-21166,user1166@example.com,SKU-1031,8,596.55,0.34,2025-06-23,2025-06-28,Region VII,cancelled
ORD-21167,user1167@example.com,SKU-1055,7,527.26,0.2,2025-11-11,2025-11-20,Region IV-A,delivered
ORD-21168,not-an-email,SKU-1050,4,937.84,0.39,2025-08-08,2025-08-14,,SHIPPED
ORD-21169,user1169@example.com,SKU-1045,2,2788.25,,2025-09-07,2025-09-12,CAR,pending
ORD-21170,user1170@example.com,SKU-1042,1,1814.03,0.05,2025-06-10,2025-06-11,CAR,shipped
ORD-21171,user1171@example.com,SKU-1046,1,1792.37,0.15,2025-09-11,2025-09-14,Region IV-A,delivered
ORD-21172,user1172@example.com,SKU-1034,7,2887.31,0.13,2025-06-24,2025-07-01,CAR,cancelled
ORD-21173,user1173@example.com,SKU-1043,2,2096.07,0.23,2025-09-09,2025-09-11,Region XI,cancelled
ORD-21174,user1174@example.com,SKU-1044,1,921.53,0.12,2025-01-11,2025-01-08,CAR,processing
ORD-21175,user1175@example.com,SKU-1030,3,2172.66,0.27,2025-03-31,2025-04-05,CAR,delivered
ORD-21176,user1176@example.com,SKU-1013,8,628.88,0.05,2025-04-20,2025-04-22,Region VII,shipped
  ORD-21177,user1177@example.com,SKU-1006,3,468.64,0.38,2025-12-06,2025-12-07,Region III,processing
ORD-21178,user1178@example.com,SKU-1035,3,1770.35,0.19,2025-07-21,2025-07-23,NCR,shipped
ORD-21179,user1179@example.com,SKU-1016,2,1350.91,0.16,2025-12-18,2025-12-22,Region III,processing
ORD-21180,user1180@example.com,SKU-1011,3,301.92,,2025-11-15,2025-11-24,Region III,PENDING
ORD-21181,user1181@example.com,SKU-1036,7,1586.36,0.25,2025-02-01,2025-02-09,Region III,shipped
ORD-21182,user1182@example.com,SKU-1009,5,2912.57,0.14,2025-10-03,2025-10-05,Region VII,processing
ORD-21183,user1183@example.com,SKU-1003,5,869.21,0.21,2025-03-21,2025-03-25,CAR,DELIVERED
ORD-21184,user1184@example.com,SKU-1003,4,1584.76,,2025-12-17,2025-12-21,NCR,pending
ORD-21185,user1185@example.com,SKU-1053,1,-99.0,,2025-07-17,2025-07-23,Region III,CANCELLED
ORD-21186,user1186@example.com,SKU-1017,2,928.97,0.16,2025-12-06,2025-12-09,CAR,cancelled
ORD-21187,user1187@example.com,SKU-1014,7,884.55,0.37,2025-09-30,,Region VII,CANCELLED
ORD-21188,user1188@example.com,SKU-1053,1,874.05,0.28,2025-11-10,2025-11-14,Region VII,delivered
ORD-21189,user1189@example.com,SKU-1029,five,497.74,0.36,2025-11-29,2025-12-02,NCR,delivered
ORD-21190,user1190@example.com,SKU-1002,2,1948.17,0.23,2025-05-31,2025-06-06,Region III,delivered
ORD-21191,not-an-email,SKU-1051,,1397.99,0.31,2025-03-12,2025-03-13,Region VII,delivered
ORD-21192,user1192@example.com,SKU-1026,8,2503.94,0.1,2025-03-25,2025-03-26,CAR,cancelled
ORD-21193,user1193@example.com,SKU-1016,2,2821.28,0.32,2025-09-26,2025-10-04,Region VII,processing
ORD-21194,user1194@example.com,SKU-1020,4,287.49,1.25,2025-12-06,2025-12-08,Region XI,pending
ORD-21195,user1195@example.com,SKU-1016,8,1233.71,0.23,2025-06-17,2025-06-22,Region VII,PENDING
ORD-21196,user1196@example.com,SKU-1038,1,1191.67,0.04,2025-08-13,2025-08-19,Region IV-A,pending
ORD-21197,user1197@example.com,SKU-1051,8,1576.88,0.3,2025-11-26,2025-11-29,NCR,delivered
ORD-21198,user1198@example.com,SKU-1041,1,2668.22,0.26,2025-12-30,2026-01-03,Region XI,cancelled
ORD-21199,user1199@example.com,SKU-1041,1,2982.67,0.34,2025-04-21,,CAR,shipped
ORD-21200,user1200@example.com,SKU-1008,8,2388.31,0.03,2025-01-31,2025-02-04,Region VII,delivered
ORD-21201,user1201@example.com,SKU-1004,2,359.58,1.69,2025-12-01,2025-11-28,Region XI,shipped
ORD-21202,user1202@example.com,SKU-1009,2,1383.49,,2025-02-01,2025-02-02,Region VII,delivered
ORD-21203,user1203@example.com,SKU-1008,8,110.62,0.03,2025-05-10,2025-05-15,Region III,DELIVERED
ORD-21204,user1204@example.com,SKU-1059,8,2520.67,0.3,2025-01-29,2025-01-31,Region III,shipped
ORD-21205,user1205@example.com,SKU-1023,4,2532.45,0.38,2025-10-19,2025-10-26,CAR,pending
ORD-21206,user1206@example.com,SKU-1054,3,2491.61,0.29,2025-01-18,2025-01-19,Region VII,delivered
ORD-21207,user1207@example.com,SKU-1020,3,2404.49,0.02,2025-09-10,2025-09-14,CAR,cancelled
ORD-21208,user1208@example.com,SKU-1007,8,297.14,0.39,2025-04-06,2025-04-07,NCR,cancelled
ORD-21209,user1209@example.com,SKU-1016,7,1053.82,,2025-01-04,2025-01-05,Region III,pending
  ORD-21210,user1210@example.com,SKU-1053,7,1567.26,0.29,2025-01-05,2025-01-08,Region IV-A,processing
ORD-21211,user1211@example.com,SKU-1031,5,1305.07,0.4,2025-10-16,2025-10-18,Region XI,processing
ORD-21212,user1212@example.com,SKU-1012,5,1482.61,0.12,2025-04-15,2025-04-24,Region IV-A,shipped
ORD-21213,user1213@example.com,SKU-1040,6,2137.07,0.03,2025-10-24,2025-10-29,Region III,shipped
ORD-21214,user1214@example.com,SKU-1046,7,847.56,0.01,2025-05-14,,NCR,cancelled
ORD-21215,user1215@example.com,SKU-1020,5,312.11,0.19,2025-05-18,2025-05-24,Region III,processing
ORD-21216,user1216@example.com,SKU-1053,6,1982.95,0.18,2025-07-20,2025-07-26,CAR,pending
ORD-21217,user1217@example.com,SKU-1021,9,1446.35,0.03,2025-09-19,2025-09-27,CAR,shipped
ORD-21218,user_at_example.com,SKU-1037,3,2509.88,0.13,2025-11-06,2025-11-12,NCR,delivered
ORD-21219,user1219@example.com,SKU-1025,2,716.8,0.21,2025-04-28,2025-05-04,Region III,processing
ORD-21220,user1220@example.com,SKU-1008,5,437.11,0.28,2025-08-24,,CAR,cancelled
ORD-21221,user1221@example.com,SKU-1025,7,1573.67,0.08,2025-08-09,2025-08-14,NCR,pending
ORD-21222,user1222@example.com,SKU-1004,five,2388.16,0.29,2025-01-23,2025-01-28,Region VII,CANCELLED
ORD-21223,user1223@example.com,SKU-1011,1,2210.05,0.06,2025-08-03,2025-08-10,NCR,pending
ORD-21224,user1224@example.com,SKU-1016,4,1145.31,0.36,2025-11-16,2025-11-18,CAR,delivered
ORD-21225,user1225@example.com,SKU-1057,6,430.92,1.64,2025-03-27,,Region XI,shipped
ORD-21226,,SKU-1040,1,320.18,1.97,2025-01-05,,NCR,pending
ORD-21227,user1227@example.com,SKU-1056,8,1309.63,0.0,2025-09-10,2025-09-14,,shipped
ORD-21228,user1228@example.com,SKU-1042,4,1538.36,0.34,2025-08-09,2025-08-12,Region XI,shipped
ORD-21229,user1229@example.com,SKU-1008,2,922.52,0.38,2025-12-16,2025-12-20,Region XI,pending
ORD-21230,,SKU-1035,4,279.4,0.22,2025-08-02,2025-08-05,Region III,shipped
ORD-21231,user1231@example.com,SKU-1037,5,1360.13,0.03,2025-04-24,2025-04-26,CAR,cancelled
ORD-21232,user1232@example.com,SKU-1018,1,1463.67,,2025-11-21,2025-11-29,Region III,processing
ORD-21233,user1233@example.com,SKU-1016,8,411.46,0.34,2025-09-26,2025-09-27,CAR,processing
ORD-21234,user1234@example.com,SKU-1004,6,2414.92,0.02,2025-07-25,2025-08-03,Region VII,PENDING
ORD-21235,user1235@example.com,SKU-1039,9,1769.33,0.29,2025-03-27,2025-04-02,Region IV-A,PENDING
ORD-21236,user1236@example.com,SKU-1028,4,2646.35,1.61,2025-01-06,2025-01-14,CAR,pending
ORD-21237,user1237@example.com,SKU-1014,2,2957.05,0.18,2025-07-18,2025-07-26,NCR,SHIPPED
ORD-21238,user1238@example.com,SKU-1030,2,131.78,0.16,2025-01-02,2025-01-09,Region IV-A,processing
  ORD-21239,user1239@example.com,SKU-1027,8,2570.02,0.27,2025-10-20,2025-10-22,CAR,pending
ORD-21240,,SKU-1027,4,2055.54,0.08,2025-01-01,2025-01-04,Region III,pending
ORD-21241,user1241@example.com,SKU-1025,9,344.94,0.35,2025-11-03,2025-11-06,Region III,pending
ORD-21242,user1242@example.com,SKU-1016,2,304.7,0.16,2025-05-03,,Region III,shipped
ORD-21243,user1243@example.com,SKU-1052,5,1813.38,0.34,2025-03-19,,CAR,processing
ORD-21244,not-an-email,SKU-1042,4,2130.79,0.02,2025-07-05,2025-07-14,,cancelled
ORD-21245,user1245@example.com,SKU-1012,6,2608.03,0.25,2025-12-12,,NCR,processing
ORD-21246,user1246@example.com,SKU-1021,9,2918.33,0.36,2025-12-16,2025-12-23,NCR,pending
ORD-21247,user1247@example.com,SKU-1034,8,1614.29,0.24,2025-01-21,2025-01-30,Region XI,delivered
ORD-21248,user1248@example.com,SKU-1046,3,2596.97,0.19,2025-02-06,2025-02-09,Region IV-A,shipped
ORD-21249,user1249@example.com,SKU-1032,2,51.82,0.03,2025-03-31,2025-03-28,NCR,processing
ORD-21250,user1250@example.com,SKU-1019,2,2809.11,0.4,2025-05-24,2025-05-30,Region IV-A,cancelled
ORD-21251,user1251@example.com,SKU-1025,9,2289.86,0.32,2025-09-17,2025-09-22,Region VII,cancelled
ORD-21252,user1252@example.com,SKU-1042,2,1868.22,0.16,2025-06-08,2025-06-10,Region III,processing
ORD-21253,user1253@example.com,SKU-1050,6,2728.95,,2025-06-12,2025-06-21,NCR,cancelled
ORD-21254,user1254@example.com,SKU-1026,5,571.92,0.0,2025-04-08,2025-04-09,CAR,cancelled
ORD-21255,user1255@example.com,SKU-1046,3,2603.42,0.02,2025-07-08,2025-07-14,NCR,pending
ORD-21256,user1256@example.com,SKU-1032,5,526.92,1.18,2025-03-17,2025-03-22,Region III,shipped
ORD-21257,user1257@example.com,SKU-1020,1,751.31,0.25,2025-12-10,2025-12-19,NCR,delivered
ORD-21258,user1258@example.com,SKU-1053,1,353.42,0.39,2025-04-09,2025-04-10,NCR,processing
ORD-21259,user1259@example.com,SKU-1050,6,1268.77,0.15,2025-10-10,2025-10-11,CAR,processing
ORD-21260,user1260@example.com,SKU-1013,2,1133.61,0.1,2025-07-04,,Region III,cancelled
ORD-21261,user1261@example.com,SKU-1039,4,327.99,,2025-08-15,,Region VII,processing
ORD-21262,user1262@example.com,SKU-1058,2,2352.13,,2025-08-18,,Region XI,processing
ORD-21263,user1263@example.com,SKU-1029,6,2595.2,0.04,2025-04-08,2025-04-10,Region III,pending
ORD-21264,user1264@example.com,SKU-1032,8,809.83,,2025-04-04,2025-04-01,CAR,cancelled
ORD-21265,user1265@example.com,SKU-1023,5,2556.72,0.11,2025-09-26,2025-10-04,NCR,pending
  ORD-21266,user1266@example.com,SKU-1050,1,1126.47,0.33,2025-12-23,2025-12-24,NCR,pending
ORD-21267,user1267@example.com,SKU-1023,1,2078.46,0.32,2025-10-06,2025-10-09,Region VII,processing
  ORD-21268,user1268@example.com,SKU-1010,2,295.59,0.32,2025-03-10,2025-03-14,Region XI,SHIPPED
ORD-21269,user_at_example.com,SKU-1035,4,1973.49,0.18,2025-05-13,,Region VII,processing
ORD-21270,user1270@example.com,SKU-1038,3,578.03,1.98,2025-04-04,2025-04-05,NCR,processing
ORD-21271,user1271@example.com,SKU-1037,6,2153.37,0.28,2025-01-08,2025-01-15,NCR,cancelled
ORD-21272,user1272@example.com,SKU-1012,4,787.01,0.19,2025-11-28,2025-12-02,Region III,shipped
ORD-21273,user1273@example.com,SKU-1022,6,619.09,0.27,2025-05-20,2025-05-21,NCR,shipped
ORD-21274,user1274@example.com,SKU-1009,9,1285.14,0.14,2025-08-13,2025-08-14,,processing
ORD-21275,user1275@example.com,SKU-1012,8,528.43,0.01,2025-08-02,2025-08-11,Region III,delivered
ORD-21276,user1276@example.com,SKU-1052,3,329.58,0.35,2025-11-14,2025-11-17,,delivered
ORD-21277,user1277@example.com,SKU-1057,5,499.5,0.23,2025-07-15,2025-07-21,Region IV-A,PROCESSING
ORD-21278,user1278@example.com,SKU-1036,3,99.54,0.35,2025-02-02,2025-02-10,NCR,pending
ORD-21279,user1279@example.com,SKU-1055,7,1319.62,0.37,2025-04-10,2025-04-17,NCR,shipped
ORD-21280,user1280@example.com,SKU-1007,4,88.79,0.17,2025-04-04,2025-04-05,NCR,shipped
ORD-21281,user1281@example.com,SKU-1038,5,100.97,0.18,2025-07-10,2025-07-18,Region XI,cancelled
ORD-21282,user1282@example.com,SKU-1050,1,587.32,0.29,2025-10-13,2025-10-21,Region III,shipped
ORD-21283,user1283@example.com,SKU-1047,1,2220.69,0.01,2025-08-01,2025-08-06,CAR,cancelled
ORD-21284,user1284@example.com,SKU-1023,9,1346.39,0.26,2025-06-23,2025-06-27,Region IV-A,cancelled
ORD-21285,user1285@example.com,SKU-1026,9,1853.87,0.3,2025-08-28,2025-09-03,Region IV-A,processing
ORD-21286,user1286@example.com,SKU-1011,2,2615.57,0.19,2025-03-09,2025-03-14,Region III,shipped
ORD-21287,user1287@example.com,SKU-1017,3,0.0,0.38,2025-07-21,2025-07-23,Region IV-A,shipped
ORD-21288,user1288@example.com,SKU-1052,2,2148.05,0.39,2025-10-08,2025-10-10,Region VII,pending
ORD-21289,user1289@example.com,SKU-1057,3,1271.41,0.33,2025-03-22,,Region IV-A,processing
ORD-21290,user1290@example.com,SKU-1009,1,1905.94,0.13,2025-06-08,2025-06-12,Region XI,pending
ORD-21291,user1291@example.com,SKU-1017,9,1589.89,,2025-03-26,2025-03-29,Region XI,pending
ORD-21292,user1292@example.com,SKU-1041,5,2467.64,0.08,2025-04-24,,Region VII,cancelled
ORD-21293,user1293@example.com,SKU-1018,5,2536.05,0.24,2025-10-06,2025-10-08,CAR,cancelled
ORD-21294,user1294@example.com,SKU-1057,8,1051.19,0.18,2025-09-02,,Region IV-A,processing
ORD-21295,user1295@example.com,SKU-1027,2,2494.25,,2025-08-03,,NCR,shipped
ORD-21296,user1296@example.com,SKU-1002,1,2272.26,0.35,2025-02-08,2025-02-17,Region XI,delivered
ORD-21297,user1297@example.com,SKU-1019,1,2891.95,0.14,2025-05-11,2025-05-13,NCR,processing
ORD-21298,user1298@example.com,SKU-1036,,2352.84,0.15,2025-10-04,2025-10-06,Region IV-A,delivered
ORD-21299,user1299@example.com,SKU-1037,4,2829.85,0.36,2025-09-27,2025-10-05,Region III,processing
ORD-21300,user1300@example.com,SKU-1022,5,380.21,0.25,2025-09-29,2025-10-05,NCR,delivered
ORD-21301,user1301@example.com,SKU-1026,9,1109.35,0.31,2025-09-09,,CAR,processing
ORD-21302,user1302@example.com,SKU-1012,4,2281.83,0.22,2025-11-23,2025-12-02,Region XI,shipped
ORD-21303,user1303@example.com,SKU-1031,2,683.87,0.36,2025-11-24,2025-11-25,Region III,shipped
ORD-21304,user1304@example.com,SKU-1022,3,2973.67,,2025-07-14,2025-07-18,Region XI,cancelled
ORD-21305,user1305@example.com,SKU-1034,7,1713.79,0.36,2025-10-07,,Region III,cancelled
